"gene_id","GO_ids"
"LOC116200521","GO:0016021"
"LOC116200527",""
"LOC116204840","GO:0003755; GO:0006457; GO:0110165"
"LOC116204520","GO:0016747"
"LOC116202908",""
"LOC116204847","GO:0003723"
"LOC116200551",""
"LOC116202067","GO:0006865; GO:0016021"
"LOC116202073","GO:0005576; GO:0009664; GO:0016020"
"LOC116202919","GO:0007049; GO:0051301"
"LOC116204532","GO:0003723"
"LOC116202926","GO:0004045"
"LOC116200560",""
"LOC116204534",""
"LOC116202929",""
"LOC116202082","GO:0000049; GO:0004826; GO:0005524; GO:0005759; GO:0006432"
"LOC116202935","GO:0009055"
"LOC116204860","GO:0004372; GO:0008168; GO:0019264; GO:0030170; GO:0032259; GO:0035999"
"LOC116200573","GO:0005634"
"LOC116204865",""
"LOC116200584","GO:0016021"
"LOC116202957","GO:0005975; GO:0042973"
"LOC116200588","GO:0004674; GO:0005524; GO:0016021"
"LOC116202960","GO:0003677; GO:0003700; GO:0005634; GO:0006357; GO:0046983"
"LOC116204871",""
"LOC116204556",""
"LOC116200599","GO:0003677; GO:0005634; GO:0006302; GO:0006310"
"LOC116202972",""
"LOC116200605",""
"LOC116204879",""
"LOC116202204","GO:0016021"
"LOC116200611",""
"LOC116200616","GO:0003677; GO:0005634; GO:0046983"
"LOC116200622","GO:0005975; GO:0016787"
"LOC116204578","GO:0000819; GO:0005524; GO:0005634; GO:0005694; GO:0016887; GO:0030261; GO:0051321"
"LOC116203001","GO:0004601; GO:0005576; GO:0006979; GO:0020037; GO:0042744; GO:0046872"
"LOC116204894","GO:0000139; GO:0016021; GO:0045489; GO:0047262; GO:0071555"
"LOC116202215",""
"LOC116200633",""
"LOC116204897","GO:0016021; GO:0019706"
"LOC116204585",""
"LOC116200641","GO:0016740"
"LOC116204589","GO:0006486; GO:0008375; GO:0016021; GO:0046872"
"LOC116200652","GO:0003677; GO:0003700; GO:0005634; GO:0046983; GO:0048364"
"LOC116204913","GO:0008171; GO:0032259; GO:0046983"
"LOC116204600","GO:0004674; GO:0005524; GO:0016021"
"LOC116204917","GO:0003677; GO:0006355"
"LOC116204603","GO:0004674; GO:0005524; GO:0016021"
"LOC116204921","GO:0016021"
"LOC116204606","GO:0004674; GO:0005524; GO:0016021"
"LOC116203026","GO:0016021"
"LOC116204612","GO:0004674; GO:0005524; GO:0016021"
"LOC116204929","GO:0016021; GO:0042937; GO:0071916"
"LOC116204617","GO:0006952"
"LOC116204627",""
"LOC116202256","GO:0036094"
"LOC116203036","GO:0004674; GO:0004712; GO:0005524; GO:0048544; GO:0106310"
"LOC116204636","GO:0010215; GO:0031225"
"LOC116204934",""
"LOC116200672","GO:0003743"
"LOC116202272","GO:0005737; GO:0006886; GO:0007033; GO:0012505; GO:0043231"
"LOC116204946","GO:0004672; GO:0005524; GO:0016021"
"LOC116203049","GO:0003729; GO:0005737; GO:0005849; GO:0006378"
"LOC116204950","GO:0005886; GO:0015031; GO:0016021; GO:0030658"
"LOC116204956","GO:0000103; GO:0004020; GO:0005524; GO:0070814"
"LOC116204959","GO:0000148; GO:0003843; GO:0006075; GO:0008360; GO:0016021; GO:0071555"
"LOC116204656",""
"LOC116203075","GO:0016787"
"LOC116204961",""
"LOC116204964","GO:0000976; GO:0003700; GO:0006351"
"LOC116203087",""
"LOC116204965",""
"LOC116204972","GO:0010997; GO:0016567; GO:0051301; GO:0097027; GO:1904668"
"LOC116200711",""
"LOC116204975","GO:0000781; GO:0003677; GO:0003721; GO:0005634; GO:0046872"
"LOC116204673","GO:0006364"
"LOC116200715","GO:0004674; GO:0004712; GO:0005524; GO:0016021; GO:0030246; GO:0106310"
"LOC116204680",""
"LOC116203103",""
"LOC116204682","GO:0008033; GO:0008168; GO:0032259"
"LOC116203111","GO:0003677; GO:0003700; GO:0005634"
"LOC116204986",""
"LOC116200732",""
"LOC116204989","GO:0003676; GO:0004523; GO:0015074"
"LOC116203123",""
"LOC116202318",""
"LOC116203133","GO:0000287; GO:0010333; GO:0016102"
"LOC116204702",""
"LOC116204707","GO:0016021"
"LOC116200746","GO:0016021"
"LOC116205006","GO:0010945"
"LOC116200748","GO:0004674; GO:0005524; GO:0016021"
"LOC116202352","GO:0003677; GO:0006355"
"LOC116202356","GO:0004674; GO:0005509; GO:0005524; GO:0016021; GO:0030247"
"LOC116203169","GO:0016301"
"LOC116205019","GO:0016021; GO:0022857"
"LOC116204711","GO:0016787"
"LOC116203180","GO:0006974"
"LOC116203185",""
"LOC116202339","GO:0016021"
"LOC116204729","GO:0004672; GO:0005524"
"LOC116204732","GO:0003723"
"LOC116202383","GO:0000347; GO:0003677; GO:0003678; GO:0005524; GO:0006270; GO:0007049; GO:0009536; GO:0016887; GO:0042555"
"LOC116203204","GO:0000287; GO:0010333; GO:0016102"
"LOC116203211","GO:0006139; GO:0016799; GO:1901564"
"LOC116200774","GO:0003333; GO:0005886; GO:0016021"
"LOC116202396","GO:0003700"
"LOC116203214","GO:0005345; GO:0015211; GO:0016021"
"LOC116204740","GO:0008194"
"LOC116204745","GO:0016021"
"LOC116205048","GO:0000373; GO:0003723; GO:0005576; GO:0009658; GO:0060320"
"LOC116204750","GO:0005267; GO:0005774; GO:0016021"
"LOC116202413","GO:0003723"
"LOC116205055","GO:0016021; GO:0098542"
"LOC116203241","GO:0046872"
"LOC116202422","GO:0000938; GO:0005829; GO:0010008; GO:0042147"
"LOC116203255","GO:0046872"
"LOC116202427","GO:0004553; GO:0045493"
"LOC116203259",""
"LOC116204759","GO:0003677; GO:0016021"
"LOC116203263",""
"LOC116204764","GO:0005093; GO:0007264; GO:0015031; GO:0016021"
"LOC116204768","GO:0005737; GO:0046872; GO:0070006; GO:0070084"
"LOC116204777","GO:0002161; GO:0004823; GO:0005524; GO:0006429"
"LOC116205060","GO:0016021"
"LOC116203281",""
"LOC116205064","GO:0005768; GO:0007034"
"LOC116203293","GO:0006952; GO:0043531"
"LOC116200811","GO:0004222; GO:0046872"
"LOC116204790",""
"LOC116205078","GO:0003677; GO:0006355; GO:0016021"
"LOC116202461","GO:0048046"
"LOC116204798","GO:0004674; GO:0004712; GO:0005524; GO:0016021; GO:0106310"
"LOC116205083",""
"LOC116205084","GO:0005774; GO:0016021"
"LOC116202470","GO:0003677; GO:0006355"
"LOC116205085",""
"LOC116203312","GO:0003676; GO:0008270"
"LOC116204809","GO:0004672; GO:0005524; GO:0016021"
"LOC116205092","GO:0017172; GO:0046872"
"LOC116203323",""
"LOC116202489","GO:0008168; GO:0032259"
"LOC116200842",""
"LOC116203333","GO:0005978; GO:0008878; GO:0009507"
"LOC116204820","GO:0016787"
"LOC116205100","GO:0000178; GO:0005634; GO:0005737; GO:0006396"
"LOC116205102",""
"LOC116205104","GO:0003700"
"LOC116204803","GO:0005576; GO:0016787; GO:0071555"
"LOC116202509","GO:0006457; GO:0016272; GO:0051082"
"LOC116203360",""
"LOC116204835","GO:0003677; GO:0003700; GO:0005634"
"LOC116205116","GO:0008930; GO:0009116; GO:0019509"
"LOC116204838","GO:0004722"
"LOC116202521",""
"LOC116204844","GO:0003723; GO:0003724; GO:0005524; GO:0016787"
"LOC116203369",""
"LOC116205120","GO:0004575; GO:0005987; GO:0033926"
"LOC116202527",""
"LOC116204851","GO:0003677; GO:0006355"
"LOC116200870","GO:0003735; GO:0006412; GO:0015934"
"LOC116205130","GO:0005576; GO:0009044; GO:0045493"
"LOC116203379","GO:0015276; GO:0016021"
"LOC116202533",""
"LOC116204858","GO:0003676; GO:0003724; GO:0005524; GO:0016787"
"LOC116204861","GO:0000160; GO:0005634; GO:0048511"
"LOC116205137","GO:0000506; GO:0006506; GO:0017176"
"LOC116205141","GO:0016021"
"LOC116203394","GO:0000184; GO:0003676; GO:0005634"
"LOC116205145","GO:0046872; GO:1900150"
"LOC116204868","GO:0007049; GO:0051301"
"LOC116205156","GO:0009507; GO:0009579; GO:0016020"
"LOC116203409","GO:0004857"
"LOC116204881",""
"LOC116202566",""
"LOC116204886","GO:0004061; GO:0019441"
"LOC116205180","GO:0004650; GO:0005975"
"LOC116203424","GO:0003677; GO:0006355"
"LOC116202576","GO:0016301; GO:0046854; GO:0048015"
"LOC116205188","GO:0016021; GO:0016491; GO:0046872"
"LOC116204899","GO:0016491; GO:0046872"
"LOC116205192","GO:0015693; GO:0016021; GO:0046873"
"LOC116200925","GO:0005975; GO:0042973"
"LOC116202580","GO:0008233"
"LOC116204877",""
"LOC116205194","GO:0005634; GO:0005737; GO:0005819; GO:0005874; GO:0032147; GO:0060236"
"LOC116205199","GO:0004351; GO:0006536; GO:0030170"
"LOC116203434","GO:0003677; GO:0005634; GO:0046872; GO:0046983"
"LOC116205207","GO:0046872; GO:0070006; GO:0070084"
"LOC116203441","GO:0004550; GO:0005524; GO:0006183; GO:0006228; GO:0006241"
"LOC116205215","GO:0003677; GO:0005634"
"LOC116204925","GO:0016021"
"LOC116202610",""
"LOC116205220","GO:0003682; GO:0006325"
"LOC116203457","GO:0009733"
"LOC116205228","GO:0016491"
"LOC116202627","GO:0016757"
"LOC116205231","GO:0003677; GO:0006355; GO:0016021"
"LOC116204936","GO:0016021"
"LOC116205236",""
"LOC116202646","GO:0004497; GO:0005506; GO:0016021; GO:0016705; GO:0020037"
"LOC116203480","GO:0016021; GO:0022857"
"LOC116204944","GO:0008194"
"LOC116202651",""
"LOC116205244","GO:0005634; GO:0046983"
"LOC116204949",""
"LOC116205248",""
"LOC116204954",""
"LOC116202661","GO:0005216; GO:0005886; GO:0016021; GO:0030552; GO:0030553"
"LOC116205253","GO:0003924; GO:0005525; GO:0016021"
"LOC116203487",""
"LOC116203488","GO:0008236"
"LOC116204960",""
"LOC116203493","GO:0016021; GO:0032977"
"LOC116200953","GO:0004553; GO:0010411; GO:0016021; GO:0016762; GO:0042546; GO:0048046; GO:0071555"
"LOC116202673","GO:0005525"
"LOC116203496","GO:0005737; GO:0008168; GO:0016021; GO:0032259; GO:0043231"
"LOC116205267","GO:0000724; GO:0000819; GO:0005524; GO:0005634; GO:0016887; GO:0030915"
"LOC116204970","GO:0016021"
"LOC116205272",""
"LOC116204976","GO:0003700; GO:0005634; GO:0043565"
"LOC116203515",""
"LOC116202692",""
"LOC116205276",""
"LOC116204981","GO:0003723; GO:0004000; GO:0006396"
"LOC116200962","GO:0016021; GO:0016301; GO:0031969"
"LOC116203521","GO:0016491; GO:0046872"
"LOC116202716","GO:0009638; GO:0016301"
"LOC116203535","GO:0004674; GO:0004712; GO:0005524; GO:0016020; GO:0030246; GO:0048544; GO:0106310"
"LOC116205009","GO:0016628"
"LOC116205303","GO:0004222; GO:0016021; GO:0071586"
"LOC116205016","GO:0000105; GO:0003949; GO:0009507"
"LOC116202731","GO:0004497; GO:0005506; GO:0016705; GO:0020037"
"LOC116205310","GO:0003743"
"LOC116205018",""
"LOC116205316","GO:0016021"
"LOC116202749",""
"LOC116203563","GO:1900150"
"LOC116205039","GO:0004553; GO:0005975"
"LOC116202775","GO:0016021"
"LOC116205346",""
"LOC116205351","GO:0003700"
"LOC116205053","GO:0003700; GO:0006351; GO:0009742"
"LOC116205056","GO:0003723"
"LOC116205361","GO:0005227; GO:0016021"
"LOC116202785","GO:0004674; GO:0005524"
"LOC116205368","GO:0003723"
"LOC116205370","GO:0003953; GO:0006952; GO:0007165; GO:0043531"
"LOC116205371","GO:0003676"
"LOC116205066","GO:0003677; GO:0046872"
"LOC116205070","GO:0004672; GO:0005524"
"LOC116205376","GO:0004017; GO:0004127; GO:0005524; GO:0006207; GO:0006221; GO:0033862"
"LOC116203593","GO:0003779; GO:0005737; GO:0005885; GO:0030041; GO:0030833; GO:0034314"
"LOC116205076","GO:0005975; GO:0047274"
"LOC116205382","GO:0005789; GO:0007029; GO:0016021"
"LOC116205387",""
"LOC116205086","GO:0004672; GO:0004842; GO:0005524"
"LOC116203606","GO:0000977; GO:0003700; GO:0005634; GO:0045944; GO:0046983"
"LOC116205392","GO:0016491; GO:0046872"
"LOC116203612","GO:0004555; GO:0005991"
"LOC116205402","GO:0004061; GO:0019441"
"LOC116203616",""
"LOC116201013","GO:0016021; GO:0022857"
"LOC116205406",""
"LOC116203622","GO:0016021"
"LOC116201017","GO:0009411"
"LOC116203624","GO:0016788"
"LOC116205099",""
"LOC116201028","GO:0016021"
"LOC116205412","GO:0008840; GO:0009089; GO:0019877"
"LOC116205416","GO:0009055"
"LOC116202824","GO:0016021; GO:0016301"
"LOC116205101",""
"LOC116203632",""
"LOC116205103","GO:0004674; GO:0004712; GO:0005524; GO:0106310"
"LOC116205090","GO:0005634"
"LOC116203643",""
"LOC116205442","GO:0016021"
"LOC116205113",""
"LOC116202828","GO:0004497; GO:0005506; GO:0016021; GO:0016705; GO:0020037"
"LOC116205117","GO:0008930; GO:0009116; GO:0019509"
"LOC116205445","GO:0003677; GO:0046872"
"LOC116205453","GO:0008270"
"LOC116205129","GO:0004674; GO:0005524"
"LOC116203647","GO:0008171; GO:0032259; GO:0046983"
"LOC116205131","GO:0004675; GO:0005102; GO:0005524; GO:0016021"
"LOC116205139",""
"LOC116205143","GO:0003713; GO:0005634; GO:0006357; GO:0008270; GO:0035065"
"LOC116205474","GO:0003841; GO:0016021; GO:0016024"
"LOC116205146",""
"LOC116205475",""
"LOC116205154","GO:0016787"
"LOC116205480","GO:0003676; GO:0004523"
"LOC116201079","GO:0004392; GO:0006788; GO:0009507; GO:0015979"
"LOC116205486","GO:0005507; GO:0046274; GO:0048046; GO:0052716"
"LOC116203664","GO:0016021; GO:0022857; GO:0055062"
"LOC116205165","GO:0003677; GO:0005634; GO:0046872"
"LOC116202839","GO:0006869; GO:0008289; GO:0016021; GO:0046872"
"LOC116205509","GO:0004657; GO:0006562"
"LOC116205179","GO:0000981; GO:0005634; GO:0043565"
"LOC116202845","GO:0004672; GO:0005524; GO:0016021"
"LOC116203684","GO:0003994; GO:0043436; GO:0046872; GO:0047780; GO:0051539"
"LOC116205187","GO:0016021; GO:0016491; GO:0046872"
"LOC116205518","GO:0005789; GO:0016021; GO:0016757"
"LOC116203692","GO:0003677; GO:0003899; GO:0005634; GO:0006351; GO:0008270; GO:0009507"
"LOC116205190",""
"LOC116205522","GO:0003723"
"LOC116202857","GO:0000079; GO:0019901"
"LOC116205527","GO:0003676; GO:0004523; GO:0015074"
"LOC116205535","GO:0006952"
"LOC116205542","GO:0016042; GO:0016788"
"LOC116203701","GO:0006355; GO:0009658"
"LOC116202863",""
"LOC116205214",""
"LOC116202876","GO:0008171; GO:0032259; GO:0046983"
"LOC116205556",""
"LOC116203713","GO:0004373; GO:0009501; GO:0009507; GO:0019252"
"LOC116205563","GO:0000287; GO:0010333"
"LOC116205218","GO:0004252"
"LOC116205565","GO:0003676; GO:0004523"
"LOC116203719","GO:0016021"
"LOC116202887",""
"LOC116201139",""
"LOC116205195",""
"LOC116203721","GO:0003983; GO:0006011"
"LOC116203725","GO:0004499; GO:0050660; GO:0050661"
"LOC116205583","GO:0016301"
"LOC116203729","GO:0005680; GO:0007049; GO:0030071; GO:0031145; GO:0051301"
"LOC116205227","GO:0003676; GO:0004523"
"LOC116205588",""
"LOC116201155",""
"LOC116205232","GO:0004553; GO:0005975; GO:0030246"
"LOC116203734",""
"LOC116202900","GO:0004672; GO:0005524; GO:0016021"
"LOC116203736",""
"LOC116202904","GO:0010349; GO:0016021; GO:0047834"
"LOC116205600",""
"LOC116205241",""
"LOC116201149","GO:0005886; GO:0006811; GO:0016021; GO:0055085"
"LOC116202920",""
"LOC116205619","GO:0008483; GO:0009058; GO:0030170"
"LOC116205626",""
"LOC116202932","GO:0016567"
"LOC116201201","GO:0000162; GO:0004049"
"LOC116201204","GO:0003677; GO:0006952; GO:0043531; GO:0046872"
"LOC116203762","GO:0003735; GO:0005840; GO:0006412; GO:0008097"
"LOC116202951",""
"LOC116205655","GO:0016021; GO:0022857"
"LOC116203770",""
"LOC116201222","GO:0005737; GO:0008146"
"LOC116202973",""
"LOC116205679","GO:0005525"
"LOC116201235","GO:0016740"
"LOC116202982","GO:0003953; GO:0006952; GO:0007165; GO:0043531"
"LOC116205681","GO:0003676; GO:0015074"
"LOC116203785","GO:0008270"
"LOC116205274","GO:0005634; GO:0006355; GO:0008270"
"LOC116203792","GO:0003677; GO:0046872"
"LOC116205686","GO:0003700; GO:0005634; GO:0016021"
"LOC116201242","GO:0000036"
"LOC116205279",""
"LOC116203803","GO:0000139; GO:0008168; GO:0032259; GO:0045492"
"LOC116205284","GO:0000126; GO:0000995; GO:0017025; GO:0070897"
"LOC116203808","GO:0006811; GO:0042626"
"LOC116203006","GO:0000175; GO:0000932; GO:0003723; GO:0034427; GO:0046872; GO:1990074"
"LOC116205701","GO:0008194"
"LOC116205293",""
"LOC116205711","GO:0003824"
"LOC116205712","GO:0003676"
"LOC116203011","GO:0005524; GO:0016020; GO:0016308"
"LOC116203829","GO:0005524; GO:0006605; GO:0016020; GO:0016464; GO:0017038"
"LOC116203016","GO:0006865; GO:0016021"
"LOC116203831","GO:0016021; GO:0016301"
"LOC116203834","GO:0006865; GO:0016021"
"LOC116203023","GO:0008171; GO:0032259; GO:0046983"
"LOC116203842","GO:0005524; GO:0032542"
"LOC116201283",""
"LOC116205324","GO:0006814; GO:0015297; GO:0016021"
"LOC116203847","GO:0003924; GO:0005525; GO:0015031"
"LOC116203851",""
"LOC116203031","GO:0000439; GO:0006289; GO:0006355; GO:0046872"
"LOC116205750",""
"LOC116203855","GO:0005524; GO:0009536; GO:0016021; GO:0140359"
"LOC116205754","GO:0008171; GO:0032259; GO:0046983"
"LOC116203858","GO:0004725"
"LOC116201294","GO:0005975; GO:0030246; GO:0047938"
"LOC116203863","GO:0005506; GO:0005737; GO:0006541; GO:0010181; GO:0016040; GO:0050660; GO:0051538; GO:0097054"
"LOC116203866",""
"LOC116203046","GO:0004497; GO:0005506; GO:0016705; GO:0020037"
"LOC116203869","GO:0005524; GO:0006457; GO:0008233; GO:0009536; GO:0016887; GO:0051082"
"LOC116203051","GO:0007049; GO:0051301"
"LOC116203873","GO:0004656; GO:0005506; GO:0005789; GO:0031418"
"LOC116205744",""
"LOC116203879",""
"LOC116203883","GO:0003899; GO:0005634; GO:0006352"
"LOC116203886","GO:0004631; GO:0005524; GO:0019287"
"LOC116205787",""
"LOC116203891",""
"LOC116205793","GO:0005737; GO:0016491; GO:0050660"
"LOC116203070","GO:0003677; GO:0005634; GO:0046983"
"LOC116203897","GO:0003676; GO:0005634; GO:0006281; GO:0008081; GO:0008270; GO:0016818"
"LOC116205367","GO:0015120; GO:0015605; GO:0016021; GO:0031969"
"LOC116203899","GO:0005524; GO:0005739; GO:0007005; GO:0009536; GO:0016887"
"LOC116205807","GO:0004672; GO:0005524; GO:0005886"
"LOC116201331","GO:0016671"
"LOC116203098","GO:0004601; GO:0005576; GO:0006979; GO:0020037; GO:0042744; GO:0046872"
"LOC116205813",""
"LOC116203104",""
"LOC116201342","GO:0016021; GO:0022857"
"LOC116205374","GO:0004857; GO:0030599; GO:0042545; GO:0045330; GO:0045490"
"LOC116205820","GO:0000723; GO:0003678; GO:0003684; GO:0005524; GO:0006303; GO:0006310; GO:0016887; GO:0042162; GO:0043564"
"LOC116205378","GO:0004857"
"LOC116205379",""
"LOC116203131",""
"LOC116205385","GO:0016747"
"LOC116205834","GO:0003676; GO:0015074"
"LOC116203138","GO:0016021"
"LOC116203142",""
"LOC116203153","GO:0008171; GO:0032259; GO:0046983"
"LOC116203158","GO:0016628"
"LOC116203915","GO:0015031; GO:0016021; GO:0016192"
"LOC116205851",""
"LOC116205404","GO:0005524; GO:0008531; GO:0009231; GO:0009398"
"LOC116201358","GO:0016021; GO:0020037; GO:0046872"
"LOC116203182",""
"LOC116201368",""
"LOC116205881","GO:0004650; GO:0005975"
"LOC116203941","GO:0005525; GO:0006614; GO:0009536; GO:0016020; GO:0051301"
"LOC116203196","GO:0016491"
"LOC116205883","GO:0000139; GO:0006486; GO:0016021; GO:0016758"
"LOC116203202","GO:0009916; GO:0016021; GO:0046872; GO:0070469; GO:0102721"
"LOC116203206",""
"LOC116205411","GO:0000221; GO:0046961"
"LOC116205894","GO:0006520; GO:0008483; GO:0009058; GO:0030170"
"LOC116203948",""
"LOC116203218","GO:0003690; GO:0006353; GO:0006355"
"LOC116203952","GO:0005524"
"LOC116205421",""
"LOC116205912","GO:0004857"
"LOC116203956","GO:0005576; GO:0016021"
"LOC116203959","GO:0005634"
"LOC116205919","GO:0003735; GO:0006412; GO:0015934"
"LOC116201404","GO:0004674; GO:0005524"
"LOC116205426","GO:0003677"
"LOC116205920",""
"LOC116203239",""
"LOC116203963","GO:0004553; GO:0005975"
"LOC116203242","GO:0005737; GO:0006417; GO:0045892"
"LOC116205927","GO:0000287; GO:0010333; GO:0016102"
"LOC116205924","GO:0000287; GO:0010333; GO:0016102"
"LOC116205934","GO:0000287; GO:0010333; GO:0016102"
"LOC116205925","GO:0000287; GO:0010333; GO:0016102"
"LOC116203970",""
"LOC116205440","GO:0016628"
"LOC116203256","GO:0016628"
"LOC116205937",""
"LOC116203268","GO:0016021"
"LOC116205447",""
"LOC116203273","GO:0019288; GO:0046872; GO:0050992; GO:0051539; GO:0051745"
"LOC116203983",""
"LOC116205948","GO:0002949; GO:0005739; GO:0046872; GO:0061711"
"LOC116205949","GO:0003713; GO:0005634; GO:0006357; GO:0008270; GO:0035065"
"LOC116205954","GO:0016021; GO:0046872"
"LOC116205961","GO:0015846; GO:0019808; GO:0042597"
"LOC116203991","GO:0008270"
"LOC116203286",""
"LOC116205462","GO:0016853"
"LOC116203997","GO:0004674; GO:0004712; GO:0005524; GO:0030246; GO:0048544; GO:0106310"
"LOC116205977","GO:0016491"
"LOC116201467",""
"LOC116205981","GO:0004222; GO:0008270; GO:0031012"
"LOC116204008","GO:0008270; GO:0016491"
"LOC116205477",""
"LOC116201476",""
"LOC116205987",""
"LOC116205997","GO:0001680; GO:0003723; GO:0016779"
"LOC116205485","GO:0005634; GO:0005829; GO:0009691; GO:0102682"
"LOC116206000","GO:0000139; GO:0006486; GO:0016021; GO:0016758"
"LOC116205487","GO:0004497; GO:0005506; GO:0016705; GO:0020037"
"LOC116205495","GO:0005345; GO:0015211; GO:0016021"
"LOC116205500","GO:0004497; GO:0005506; GO:0016705; GO:0020037"
